PartNo,Barcode,Size,Diameter,Width,Description,Cap,Bore,Load,Finish,Offset,Backspace,Bolt Pattern1,Bolt Pattern2,Additional Info,Brand,Style,Discontinued,Special,Length,Width,Height,Gross Weight,MSRP,Price,Qty AL,Qty CA,Qty IN,Qty TX,Qty NC,Qty ON,L Pic,XL Pic
181Z9680MBRNR,886821222131,19.5X6.75,19.5,6.75,8-200 MB REAR,C181ZMB-2R,142.1,4300,Matte Black,-143,-1.5,8-200,,Fits '05 and Up Ford /No Rivets,VIS-HD,181Z,No,No,0,0,0,0,388.82,277.61,0,0,0,0,0,0,https://images.iconfigurators.app/images/wheels/large/2_vision_181_heavy_hauler_dualie_chrome_rear_std_500_1907.png,https://images.iconfigurators.app/images/wheels/xlarge/2_vision_181_heavy_hauler_dualie_chrome_rear_std_1000_1626.jpg
181Z9680MF,886821221288,19.5X6.75,19.5,6.75,8-200 MCH FRT,C181Z-2F,142.1,4300,Machined,102,8.14,8-200,,Fits '05 and Up Ford,VIS-HD,181Z,No,No,21.5,21.5,12.5,42,382.04,272.79,0,14,0,0,0,0,https://images.iconfigurators.app/images/wheels/large/2_vision_181_heavy_hauler_dualie_chrome_rear_std_500_1907.png,https://images.iconfigurators.app/images/wheels/xlarge/2_vision_181_heavy_hauler_dualie_chrome_rear_std_1000_1626.jpg
181Z9680MFNR,886821221745,19.5X6.75,19.5,6.75,8-200 MCH FRT,C181Z-2F,142.1,4300,Machined,102,8.14,8-200,,Fits '05 and Up Ford /No Rivets,VIS-HD,181Z,No,No,0,0,0,0,382.04,272.79,0,0,0,0,0,0,https://images.iconfigurators.app/images/wheels/large/2_vision_181_heavy_hauler_dualie_chrome_rear_std_500_1907.png,https://images.iconfigurators.app/images/wheels/xlarge/2_vision_181_heavy_hauler_dualie_chrome_rear_std_1000_1626.jpg
181Z9680MR,886821221356,19.5X6.75,19.5,6.75,8-200 MCH REAR,C181Z-2R,142.1,4300,Machined,-143,-1.5,8-200,,Fits '05 and Up Ford,VIS-HD,181Z,No,No,21.5,21.5,12.5,43.1,388.82,277.61,2,14,2,0,0,0,https://images.iconfigurators.app/images/wheels/large/2_vision_181_heavy_hauler_dualie_chrome_rear_std_500_1907.png,https://images.iconfigurators.app/images/wheels/xlarge/2_vision_181_heavy_hauler_dualie_chrome_rear_std_1000_1626.jpg
181Z9680MRNR,886821221820,19.5X6.75,19.5,6.75,8-200 MCH REAR,C181Z-2R,142.1,4300,Machined,-143,-1.5,8-200,,Fits '05 and Up Ford /No Rivets,VIS-HD,181Z,No,No,0,0,0,0,388.82,277.61,0,0,0,0,0,0,https://images.iconfigurators.app/images/wheels/large/2_vision_181_heavy_hauler_dualie_chrome_rear_std_500_1907.png,https://images.iconfigurators.app/images/wheels/xlarge/2_vision_181_heavy_hauler_dualie_chrome_rear_std_1000_1626.jpg
181Z9681CF116,886821221387,19.5X6.75,19.5,6.75,8-6.5 CHR FRT,C181Z-1F,116.7,4300,Chrome,102,8.14,8-6.5 (8-165.1),,Fits '99 to '10 GM,VIS-HD,181Z,No,No,0,0,0,0,580.51,414.49,0,0,0,0,0,0,https://images.iconfigurators.app/images/wheels/large/2_vision_181_heavy_hauler_dualie_chrome_front_std_500_5522.png,https://images.iconfigurators.app/images/wheels/xlarge/2_vision_181_heavy_hauler_dualie_chrome_front_std_1000_8397.jpg
181Z9681CF116NR,886821221844,19.5X6.75,19.5,6.75,8-6.5 CHR FRT,C181Z-1F,116.7,4300,Chrome,102,8.14,8-6.5 (8-165.1),,Fits '99 to '10 GM/No Rivets,VIS-HD,181Z,No,No,0,0,0,0,580.51,414.49,0,0,0,0,0,0,https://images.iconfigurators.app/images/wheels/large/2_vision_181_heavy_hauler_dualie_chrome_front_std_500_5522.png,https://images.iconfigurators.app/images/wheels/xlarge/2_vision_181_heavy_hauler_dualie_chrome_front_std_1000_8397.jpg
181Z9681CF121,886821221394,19.5X6.75,19.5,6.75,8-6.5 CHR FRT,C181Z-1F,121.4,4300,Chrome,102,8.14,8-6.5 (8-165.1),,Fits All Dodge,VIS-HD,181Z,No,No,21.5,21.5,12.5,44.14,580.51,414.49,3,2,8,0,0,0,https://images.iconfigurators.app/images/wheels/large/2_vision_181_heavy_hauler_dualie_chrome_front_std_500_5522.png,https://images.iconfigurators.app/images/wheels/xlarge/2_vision_181_heavy_hauler_dualie_chrome_front_std_1000_8397.jpg
181Z9681CF121NR,886821221851,19.5X6.75,19.5,6.75,8-6.5 CHR FRT,C181Z-1F,121.4,4300,Chrome,102,8.14,8-6.5 (8-165.1),,Fits All Dodge/No Rivets,VIS-HD,181Z,No,No,0,0,0,0,580.51,414.49,0,0,0,0,0,0,https://images.iconfigurators.app/images/wheels/large/2_vision_181_heavy_hauler_dualie_chrome_front_std_500_5522.png,https://images.iconfigurators.app/images/wheels/xlarge/2_vision_181_heavy_hauler_dualie_chrome_front_std_1000_8397.jpg
181Z9681CF124,886821221400,19.5X6.75,19.5,6.75,8-6.5 CHR FRT,C181Z-1F,124.5,4300,Chrome,102,8.14,8-6.5 (8-165.1),,,VIS-HD,181Z,No,No,0,0,0,0,580.51,414.49,0,0,0,0,0,0,https://images.iconfigurators.app/images/wheels/large/2_vision_181_heavy_hauler_dualie_chrome_front_std_500_5522.png,https://images.iconfigurators.app/images/wheels/xlarge/2_vision_181_heavy_hauler_dualie_chrome_front_std_1000_8397.jpg
181Z9681CF124NR,886821221875,19.5X6.75,19.5,6.75,8-6.5 CHR FRT,C181Z-1F,124.5,4300,Chrome,102,8.14,8-6.5 (8-165.1),,No Rivets,VIS-HD,181Z,No,No,0,0,0,0,580.51,414.49,0,0,0,0,0,0,https://images.iconfigurators.app/images/wheels/large/2_vision_181_heavy_hauler_dualie_chrome_front_std_500_5522.png,https://images.iconfigurators.app/images/wheels/xlarge/2_vision_181_heavy_hauler_dualie_chrome_front_std_1000_8397.jpg
181Z9681CF125,886821221417,19.5X6.75,19.5,6.75,8-6.5 CHR FRT,C181Z-1F,125.2,4300,Chrome,102,8.14,8-6.5 (8-165.1),,Fits '88 to '98 Ford,VIS-HD,181Z,No,No,0,0,0,0,580.51,414.49,0,0,0,0,0,0,https://images.iconfigurators.app/images/wheels/large/2_vision_181_heavy_hauler_dualie_chrome_front_std_500_5522.png,https://images.iconfigurators.app/images/wheels/xlarge/2_vision_181_heavy_hauler_dualie_chrome_front_std_1000_8397.jpg
181Z9681CF125NR,886821221882,19.5X6.75,19.5,6.75,8-6.5 CHR FRT,C181Z-1F,125.2,4300,Chrome,102,8.14,8-6.5 (8-165.1),,Fits '88 to '98 Ford/No Rivets,VIS-HD,181Z,No,No,0,0,0,0,580.51,414.49,0,0,0,0,0,0,https://images.iconfigurators.app/images/wheels/large/2_vision_181_heavy_hauler_dualie_chrome_front_std_500_5522.png,https://images.iconfigurators.app/images/wheels/xlarge/2_vision_181_heavy_hauler_dualie_chrome_front_std_1000_8397.jpg
181Z9681CR116,886821221455,19.5X6.75,19.5,6.75,8-6.5 CHR REAR,C181Z-DP,116.7,4300,Chrome,-143,-1.5,8-6.5 (8-165.1),,Fits '99 to '10 GM,VIS-HD,181Z,No,No,0,0,0,0,587.97,419.81,0,0,0,0,0,0,https://images.iconfigurators.app/images/wheels/large/2_vision_181_heavy_hauler_dualie_chrome_rear_std_500_1907.png,https://images.iconfigurators.app/images/wheels/xlarge/2_vision_181_heavy_hauler_dualie_chrome_rear_std_1000_1626.jpg
181Z9681CR116NR,886821221929,19.5X6.75,19.5,6.75,8-6.5 CHR REAR,C181Z-DP,116.7,4300,Chrome,-143,-1.5,8-6.5 (8-165.1),,Fits '99 to '10 GM/No Rivets,VIS-HD,181Z,No,No,0,0,0,0,587.97,419.81,0,0,0,0,0,0,https://images.iconfigurators.app/images/wheels/large/2_vision_181_heavy_hauler_dualie_chrome_rear_std_500_1907.png,https://images.iconfigurators.app/images/wheels/xlarge/2_vision_181_heavy_hauler_dualie_chrome_rear_std_1000_1626.jpg
181Z9681CR121,886821221479,19.5X6.75,19.5,6.75,8-6.5 CHR REAR,C181Z-DP,121.4,4300,Chrome,-143,-1.5,8-6.5 (8-165.1),,Fits Dodge Trucks/In 2019 Dodge added 8-200pcd for Rear,VIS-HD,181Z,No,No,21.5,21.5,12.5,45.8,587.97,419.81,5,4,6,0,0,0,https://images.iconfigurators.app/images/wheels/large/2_vision_181_heavy_hauler_dualie_chrome_rear_std_500_1907.png,https://images.iconfigurators.app/images/wheels/xlarge/2_vision_181_heavy_hauler_dualie_chrome_rear_std_1000_1626.jpg
181Z9681CR121NR,886821221936,19.5X6.75,19.5,6.75,8-6.5 CHR REAR,C181Z-DP,121.4,4300,Chrome,-143,-1.5,8-6.5 (8-165.1),,Fits All Dodge/In 2019 Dodge added 8-200pcd for Rear/No Rivets,VIS-HD,181Z,No,No,0,0,0,0,587.97,419.81,0,0,0,0,0,0,https://images.iconfigurators.app/images/wheels/large/2_vision_181_heavy_hauler_dualie_chrome_rear_std_500_1907.png,https://images.iconfigurators.app/images/wheels/xlarge/2_vision_181_heavy_hauler_dualie_chrome_rear_std_1000_1626.jpg
181Z9681CR124,886821221486,19.5X6.75,19.5,6.75,8-6.5 CHR REAR,C181Z-DP,124.5,4300,Chrome,-143,-1.5,8-6.5 (8-165.1),,,VIS-HD,181Z,No,No,0,0,0,0,587.97,419.81,0,0,0,0,0,0,https://images.iconfigurators.app/images/wheels/large/2_vision_181_heavy_hauler_dualie_chrome_rear_std_500_1907.png,https://images.iconfigurators.app/images/wheels/xlarge/2_vision_181_heavy_hauler_dualie_chrome_rear_std_1000_1626.jpg
181Z9681CR124NR,886821221943,19.5X6.75,19.5,6.75,8-6.5 CHR REAR,C181Z-DP,124.5,4300,Chrome,-143,-1.5,8-6.5 (8-165.1),,No Rivets,VIS-HD,181Z,No,No,0,0,0,0,587.97,419.81,0,0,0,0,0,0,https://images.iconfigurators.app/images/wheels/large/2_vision_181_heavy_hauler_dualie_chrome_rear_std_500_1907.png,https://images.iconfigurators.app/images/wheels/xlarge/2_vision_181_heavy_hauler_dualie_chrome_rear_std_1000_1626.jpg
181Z9681CR125,886821221493,19.5X6.75,19.5,6.75,8-6.5 CHR REAR,C181Z-DP,125.2,4300,Chrome,-143,-1.5,8-6.5 (8-165.1),,Fits '88 to '98 Ford,VIS-HD,181Z,No,No,0,0,0,0,587.97,419.81,0,0,0,0,0,0,https://images.iconfigurators.app/images/wheels/large/2_vision_181_heavy_hauler_dualie_chrome_rear_std_500_1907.png,https://images.iconfigurators.app/images/wheels/xlarge/2_vision_181_heavy_hauler_dualie_chrome_rear_std_1000_1626.jpg
181Z9681CR125NR,886821221950,19.5X6.75,19.5,6.75,8-6.5 CHR REAR,C181Z-DP,125.2,4300,Chrome,-143,-1.5,8-6.5 (8-165.1),,Fits '88 to '98 Ford/No Rivets,VIS-HD,181Z,No,No,0,0,0,0,587.97,419.81,0,0,0,0,0,0,https://images.iconfigurators.app/images/wheels/large/2_vision_181_heavy_hauler_dualie_chrome_rear_std_500_1907.png,https://images.iconfigurators.app/images/wheels/xlarge/2_vision_181_heavy_hauler_dualie_chrome_rear_std_1000_1626.jpg
181Z9681MBF116,886821222155,19.5X6.75,19.5,6.75,8-6.5 MB FRT,C181ZMB-1F,116.7,4300,Matte Black,102,8.14,8-6.5 (8-165.1),,Fits '99 to '10 GM,VIS-HD,181Z,No,No,21.5,21.5,12.5,44.08,382.04,272.79,0,0,0,0,0,7,https://images.iconfigurators.app/images/wheels/large/2_vision_181_heavy_hauler_dualie_chrome_rear_std_500_1907.png,https://images.iconfigurators.app/images/wheels/xlarge/2_vision_181_heavy_hauler_dualie_chrome_rear_std_1000_1626.jpg
181Z9681MBF116NR,886821222001,19.5X6.75,19.5,6.75,8-6.5 MB FRT,C181ZMB-1F,116.7,4300,Matte Black,102,8.14,8-6.5 (8-165.1),,Fits '99 to '10 GM/No Rivets,VIS-HD,181Z,No,No,0,0,0,0,382.04,272.79,0,0,0,0,0,0,https://images.iconfigurators.app/images/wheels/large/2_vision_181_heavy_hauler_dualie_chrome_rear_std_500_1907.png,https://images.iconfigurators.app/images/wheels/xlarge/2_vision_181_heavy_hauler_dualie_chrome_rear_std_1000_1626.jpg
181Z9681MBF121,886821222179,19.5X6.75,19.5,6.75,8-6.5 MB FRT,C181ZMB-1F,121.4,4300,Matte Black,102,8.14,8-6.5 (8-165.1),,Fits All Dodge,VIS-HD,181Z,No,No,21.5,21.5,12.5,43.74,382.04,272.79,8,14,7,0,0,0,https://images.iconfigurators.app/images/wheels/large/2_vision_181_heavy_hauler_dualie_chrome_rear_std_500_1907.png,https://images.iconfigurators.app/images/wheels/xlarge/2_vision_181_heavy_hauler_dualie_chrome_rear_std_1000_1626.jpg
181Z9681MBF121NR,886821222018,19.5X6.75,19.5,6.75,8-6.5 MB FRT,C181ZMB-1F,121.4,4300,Matte Black,102,8.14,8-6.5 (8-165.1),,Fits All Dodge/No Rivets,VIS-HD,181Z,No,No,0,0,0,0,382.04,272.79,0,0,0,0,0,0,https://images.iconfigurators.app/images/wheels/large/2_vision_181_heavy_hauler_dualie_chrome_rear_std_500_1907.png,https://images.iconfigurators.app/images/wheels/xlarge/2_vision_181_heavy_hauler_dualie_chrome_rear_std_1000_1626.jpg
181Z9681MBF124,886821222186,19.5X6.75,19.5,6.75,8-6.5 MB FRT,C181ZMB-1F,124.5,4300,Matte Black,102,8.14,8-6.5 (8-165.1),,,VIS-HD,181Z,No,No,21.5,21.5,12.5,43.74,382.04,272.79,4,4,2,0,0,0,https://images.iconfigurators.app/images/wheels/large/2_vision_181_heavy_hauler_dualie_chrome_rear_std_500_1907.png,https://images.iconfigurators.app/images/wheels/xlarge/2_vision_181_heavy_hauler_dualie_chrome_rear_std_1000_1626.jpg
181Z9681MBF124NR,886821222025,19.5X6.75,19.5,6.75,8-6.5 MB FRT,C181ZMB-1F,124.5,4300,Matte Black,102,8.14,8-6.5 (8-165.1),,No Rivets,VIS-HD,181Z,No,No,0,0,0,0,382.04,272.79,0,0,0,0,0,0,https://images.iconfigurators.app/images/wheels/large/2_vision_181_heavy_hauler_dualie_chrome_rear_std_500_1907.png,https://images.iconfigurators.app/images/wheels/xlarge/2_vision_181_heavy_hauler_dualie_chrome_rear_std_1000_1626.jpg
181Z9681MBF125,886821222193,19.5X6.75,19.5,6.75,8-6.5 MB FRT,C181ZMB-1F,125.2,4300,Matte Black,102,8.14,8-6.5 (8-165.1),,Fits '88 to '98 Ford,VIS-HD,181Z,No,No,0,0,0,0,382.04,272.79,0,0,0,0,0,0,https://images.iconfigurators.app/images/wheels/large/2_vision_181_heavy_hauler_dualie_chrome_rear_std_500_1907.png,https://images.iconfigurators.app/images/wheels/xlarge/2_vision_181_heavy_hauler_dualie_chrome_rear_std_1000_1626.jpg
181Z9681MBF125NR,886821222032,19.5X6.75,19.5,6.75,8-6.5 MB FRT,C181ZMB-1F,125.2,4300,Matte Black,102,8.14,8-6.5 (8-165.1),,Fits '88 to '98 Ford/No Rivets,VIS-HD,181Z,No,No,0,0,0,0,382.04,272.79,0,0,0,0,0,0,https://images.iconfigurators.app/images/wheels/large/2_vision_181_heavy_hauler_dualie_chrome_rear_std_500_1907.png,https://images.iconfigurators.app/images/wheels/xlarge/2_vision_181_heavy_hauler_dualie_chrome_rear_std_1000_1626.jpg
181Z9681MBIR116,886821221615,19.5X6.75,19.5,6.75,8-6.5 MB INNER REAR WHL,NA,116.7,4300,Matte Black,102,8.14,8-6.5 (8-165.1),,Fits '99 to '10 GM,VIS-HD,181Z,No,No,21.5,21.5,12.5,44.14,388.82,277.61,5,2,4,0,0,4,https://images.iconfigurators.app/images/wheels/large/2_vision_181_heavy_hauler_dualie_chrome_rear_std_500_1907.png,https://images.iconfigurators.app/images/wheels/xlarge/2_vision_181_heavy_hauler_dualie_chrome_rear_std_1000_1626.jpg
181Z9681MBIR121,886821221622,19.5X6.75,19.5,6.75,8-6.5 MB INNER REAR WHL,NA,121.4,4300,Matte Black,102,8.14,8-6.5 (8-165.1),,Fits All Dodge/In 2019 Dodge added 8-200pcd for Rear/No Rivets,VIS-HD,181Z,No,No,21.5,21.5,1.5,44,388.82,277.61,5,12,0,0,0,0,,
181Z9681MBIR124,886821221639,19.5X6.75,19.5,6.75,8-6.5 MB INNER REAR WHL,NA,124.5,4300,Matte Black,102,8.14,8-6.5 (8-165.1),,,VIS-HD,181Z,No,No,21.5,21.5,12.5,43.76,388.82,277.61,22,7,41,0,0,0,https://images.iconfigurators.app/images/wheels/large/2_vision_181_heavy_hauler_dualie_chrome_rear_std_500_1907.png,https://images.iconfigurators.app/images/wheels/xlarge/2_vision_181_heavy_hauler_dualie_chrome_rear_std_1000_1626.jpg
181Z9681MBIR125,886821221646,19.5X6.75,19.5,6.75,8-6.5 MB INNER REAR WHL,NA,125.2,4300,Matte Black,102,8.14,8-6.5 (8-165.1),,Fits '88 to '98 Ford,VIS-HD,181Z,No,No,0,0,0,0,388.82,277.61,0,0,0,0,0,0,https://images.iconfigurators.app/images/wheels/large/2_vision_181_heavy_hauler_dualie_chrome_rear_std_500_1907.png,https://images.iconfigurators.app/images/wheels/xlarge/2_vision_181_heavy_hauler_dualie_chrome_rear_std_1000_1626.jpg
181Z9681MBR116,886821221530,19.5X6.75,19.5,6.75,8-6.5 MB REAR,C181ZMB-DP,116.7,4300,Matte Black,-143,-1.5,8-6.5 (8-165.1),,Fits '99 to '10 GM,VIS-HD,181Z,No,No,21.5,21.5,12.5,44.84,388.82,277.61,10,7,14,0,0,0,https://images.iconfigurators.app/images/wheels/large/2_vision_181_heavy_hauler_dualie_chrome_rear_std_500_1907.png,https://images.iconfigurators.app/images/wheels/xlarge/2_vision_181_heavy_hauler_dualie_chrome_rear_std_1000_1626.jpg
181Z9681MBR116NR,886821222087,19.5X6.75,19.5,6.75,8-6.5 MB REAR,C181ZMB-DP,116.7,4300,Matte Black,-143,-1.5,8-6.5 (8-165.1),,Fits '99 to '10 GM/No Rivets,VIS-HD,181Z,No,No,0,0,0,0,388.82,277.61,0,0,0,0,0,0,https://images.iconfigurators.app/images/wheels/large/2_vision_181_heavy_hauler_dualie_chrome_rear_std_500_1907.png,https://images.iconfigurators.app/images/wheels/xlarge/2_vision_181_heavy_hauler_dualie_chrome_rear_std_1000_1626.jpg
181Z9681MBR121,886821221547,19.5X6.75,19.5,6.75,8-6.5 MB REAR,C181ZMB-DP,121.4,4300,Matte Black,-143,-1.5,8-6.5 (8-165.1),,Fits All Dodge/In 2019 Dodge added 8-200pcd for Rear/No Rivets,VIS-HD,181Z,No,No,21.5,21.5,12.5,44.66,388.82,277.61,8,14,10,0,0,0,https://images.iconfigurators.app/images/wheels/large/2_vision_181_heavy_hauler_dualie_chrome_rear_std_500_1907.png,https://images.iconfigurators.app/images/wheels/xlarge/2_vision_181_heavy_hauler_dualie_chrome_rear_std_1000_1626.jpg
181Z9681MBR121NR,886821222094,19.5X6.75,19.5,6.75,8-6.5 MB REAR,C181ZMB-DP,121.4,4300,Matte Black,-143,-1.5,8-6.5 (8-165.1),,Fits All Dodge/In 2019 Dodge added 8-200pcd for Rear/No Rivets,VIS-HD,181Z,No,No,0,0,0,0,388.82,277.61,0,0,0,0,0,0,https://images.iconfigurators.app/images/wheels/large/2_vision_181_heavy_hauler_dualie_chrome_rear_std_500_1907.png,https://images.iconfigurators.app/images/wheels/xlarge/2_vision_181_heavy_hauler_dualie_chrome_rear_std_1000_1626.jpg
181Z9681MBR124,886821221554,19.5X6.75,19.5,6.75,8-6.5 MB REAR,C181ZMB-DP,124.5,4300,Matte Black,-143,-1.5,8-6.5 (8-165.1),,,VIS-HD,181Z,No,No,21.5,21.5,12.5,44.32,388.82,277.61,0,0,0,0,0,0,https://images.iconfigurators.app/images/wheels/large/2_vision_181_heavy_hauler_dualie_chrome_rear_std_500_1907.png,https://images.iconfigurators.app/images/wheels/xlarge/2_vision_181_heavy_hauler_dualie_chrome_rear_std_1000_1626.jpg
181Z9681MBR124NR,886821222100,19.5X6.75,19.5,6.75,8-6.5 MB REAR,C181ZMB-DP,124.5,4300,Matte Black,-143,-1.5,8-6.5 (8-165.1),,No Rivets,VIS-HD,181Z,No,No,0,0,0,0,388.82,277.61,0,0,0,0,0,0,https://images.iconfigurators.app/images/wheels/large/2_vision_181_heavy_hauler_dualie_chrome_rear_std_500_1907.png,https://images.iconfigurators.app/images/wheels/xlarge/2_vision_181_heavy_hauler_dualie_chrome_rear_std_1000_1626.jpg
181Z9681MBR125,886821221578,19.5X6.75,19.5,6.75,8-6.5 MB REAR,C181ZMB-DP,125.2,4300,Matte Black,-143,-1.5,8-6.5 (8-165.1),,Fits '88 to '98 Ford,VIS-HD,181Z,No,No,0,0,0,0,388.82,277.61,0,0,0,0,0,0,https://images.iconfigurators.app/images/wheels/large/2_vision_181_heavy_hauler_dualie_chrome_rear_std_500_1907.png,https://images.iconfigurators.app/images/wheels/xlarge/2_vision_181_heavy_hauler_dualie_chrome_rear_std_1000_1626.jpg
181Z9681MBR125NR,886821222117,19.5X6.75,19.5,6.75,8-6.5 MB REAR,C181ZMB-DP,125.2,4300,Matte Black,-143,-1.5,8-6.5 (8-165.1),,Fits '88 to '98 Ford/No Rivets,VIS-HD,181Z,No,No,0,0,0,0,388.82,277.61,0,0,0,0,0,0,https://images.iconfigurators.app/images/wheels/large/2_vision_181_heavy_hauler_dualie_chrome_rear_std_500_1907.png,https://images.iconfigurators.app/images/wheels/xlarge/2_vision_181_heavy_hauler_dualie_chrome_rear_std_1000_1626.jpg
181Z9681MF116,886821221226,19.5X6.75,19.5,6.75,8-6.5 MCH FRT,C181Z-1F,116.7,4300,Machined,102,8.14,8-6.5 (8-165.1),,Fits '99 to '10 GM,VIS-HD,181Z,No,No,21.5,21.5,13,43,382.04,272.79,3,16,12,0,0,4,https://images.iconfigurators.app/images/wheels/large/2_vision_181_heavy_hauler_dualie_chrome_rear_std_500_1907.png,https://images.iconfigurators.app/images/wheels/xlarge/2_vision_181_heavy_hauler_dualie_chrome_rear_std_1000_1626.jpg
181Z9681MF116NR,886821221691,19.5X6.75,19.5,6.75,8-6.5 MCH FRT,C181Z-1F,116.7,4300,Machined,102,8.14,8-6.5 (8-165.1),,Fits '99 to '10 GM/No Rivets,VIS-HD,181Z,No,No,0,0,0,0,382.04,272.79,0,0,0,0,0,0,https://images.iconfigurators.app/images/wheels/large/2_vision_181_heavy_hauler_dualie_chrome_rear_std_500_1907.png,https://images.iconfigurators.app/images/wheels/xlarge/2_vision_181_heavy_hauler_dualie_chrome_rear_std_1000_1626.jpg
181Z9681MF121,886821221233,19.5X6.75,19.5,6.75,8-6.5 MCH FRT,C181Z-1F,121.4,4300,Machined,102,8.14,8-6.5 (8-165.1),,Fits All Dodge,VIS-HD,181Z,No,No,21.5,21.5,13,42.9,382.04,272.79,0,6,2,0,0,0,https://images.iconfigurators.app/images/wheels/large/2_vision_181_heavy_hauler_dualie_chrome_rear_std_500_1907.png,https://images.iconfigurators.app/images/wheels/xlarge/2_vision_181_heavy_hauler_dualie_chrome_rear_std_1000_1626.jpg
181Z9681MF121NR,886821221707,19.5X6.75,19.5,6.75,8-6.5 MCH FRT,C181Z-1F,121.4,4300,Machined,102,8.14,8-6.5 (8-165.1),,Fits All Dodge/No Rivets,VIS-HD,181Z,No,No,0,0,0,0,382.04,272.79,0,0,0,0,0,0,https://images.iconfigurators.app/images/wheels/large/2_vision_181_heavy_hauler_dualie_chrome_rear_std_500_1907.png,https://images.iconfigurators.app/images/wheels/xlarge/2_vision_181_heavy_hauler_dualie_chrome_rear_std_1000_1626.jpg
181Z9681MF124,886821221240,19.5X6.75,19.5,6.75,8-6.5 MCH FRT,C181Z-1F,124.5,4300,Machined,102,8.14,8-6.5 (8-165.1),,,VIS-HD,181Z,No,No,0,0,0,0,382.04,272.79,16,19,18,0,0,0,https://images.iconfigurators.app/images/wheels/large/2_vision_181_heavy_hauler_dualie_chrome_rear_std_500_1907.png,https://images.iconfigurators.app/images/wheels/xlarge/2_vision_181_heavy_hauler_dualie_chrome_rear_std_1000_1626.jpg
181Z9681MF124NR,886821221714,19.5X6.75,19.5,6.75,8-6.5 MCH FRT,C181Z-1F,124.5,4300,Machined,102,8.14,8-6.5 (8-165.1),,No Rivets,VIS-HD,181Z,No,No,0,0,0,0,382.04,272.79,0,0,0,0,0,0,https://images.iconfigurators.app/images/wheels/large/2_vision_181_heavy_hauler_dualie_chrome_rear_std_500_1907.png,https://images.iconfigurators.app/images/wheels/xlarge/2_vision_181_heavy_hauler_dualie_chrome_rear_std_1000_1626.jpg
181Z9681MF125,886821221257,19.5X6.75,19.5,6.75,8-6.5 MCH FRT,C181Z-1F,125.2,4300,Machined,102,8.14,8-6.5 (8-165.1),,Fits '88 to '98 Ford,VIS-HD,181Z,No,No,0,0,0,0,382.04,272.79,0,0,0,0,0,0,https://images.iconfigurators.app/images/wheels/large/2_vision_181_heavy_hauler_dualie_chrome_rear_std_500_1907.png,https://images.iconfigurators.app/images/wheels/xlarge/2_vision_181_heavy_hauler_dualie_chrome_rear_std_1000_1626.jpg
181Z9681MF125NR,886821221721,19.5X6.75,19.5,6.75,8-6.5 MCH FRT,C181Z-1F,125.2,4300,Machined,102,8.14,8-6.5 (8-165.1),,Fits '88 to '98 Ford/No Rivets,VIS-HD,181Z,No,No,0,0,0,0,382.04,272.79,0,0,0,0,0,0,https://images.iconfigurators.app/images/wheels/large/2_vision_181_heavy_hauler_dualie_chrome_rear_std_500_1907.png,https://images.iconfigurators.app/images/wheels/xlarge/2_vision_181_heavy_hauler_dualie_chrome_rear_std_1000_1626.jpg
181Z9681MR116,886821221301,19.5X6.75,19.5,6.75,8-6.5 MCH REAR,C181Z-DP,116.7,4300,Machined,-143,-1.5,8-6.5 (8-165.1),,Fits '99 to '10 GM,VIS-HD,181Z,No,No,21.5,21.5,13,44,388.82,277.61,1,8,12,0,0,4,https://images.iconfigurators.app/images/wheels/large/2_vision_181_heavy_hauler_dualie_chrome_rear_std_500_1907.png,https://images.iconfigurators.app/images/wheels/xlarge/2_vision_181_heavy_hauler_dualie_chrome_rear_std_1000_1626.jpg
181Z9681MR116NR,886821221776,19.5X6.75,19.5,6.75,8-6.5 MCH REAR,C181Z-DP,116.7,4300,Machined,-143,-1.5,8-6.5 (8-165.1),,Fits '99 to '10 GM/No Rivets,VIS-HD,181Z,No,No,0,0,0,0,388.82,277.61,0,0,0,0,0,0,https://images.iconfigurators.app/images/wheels/large/2_vision_181_heavy_hauler_dualie_chrome_rear_std_500_1907.png,https://images.iconfigurators.app/images/wheels/xlarge/2_vision_181_heavy_hauler_dualie_chrome_rear_std_1000_1626.jpg
181Z9681MR121,886821221318,19.5X6.75,19.5,6.75,8-6.5 MCH REAR,C181Z-DP,121.4,4300,Machined,-143,-1.5,8-6.5 (8-165.1),,Fits Dodge Trucks/In 2019 Dodge added 8-200pcd for Rear,VIS-HD,181Z,No,No,21.5,21.5,13,43.8,388.82,277.61,0,14,0,0,0,0,https://images.iconfigurators.app/images/wheels/large/2_vision_181_heavy_hauler_dualie_chrome_rear_std_500_1907.png,https://images.iconfigurators.app/images/wheels/xlarge/2_vision_181_heavy_hauler_dualie_chrome_rear_std_1000_1626.jpg
